eic_p,eic_g,type_g,cyear,Generation,cf,time_coverage,co2emitted
16WFRADE2------F,16WFRADEG4-----G,Hydro Pumped Storage,2018,370242.0,0.108,1.0,0.0
11WD2GEBE000177K,11WD2GEB1000055R,Fossil Gas,2018,62226.0,0.019,1.0,34846600.0
11WD2GEBE000177K,11WD2GE2D000056A,Fossil Gas,2018,162827.0,0.042,1.0,65651800.0
16W-FRATEL-----A,16WFRATEL1-----M,Hydro Run-of-river and poundage,2018,107408.0,0.279,1.0,0.0
16W-FRATEL-----A,16WFRATEL2-----F,Hydro Run-of-river and poundage,2018,109304.0,0.284,1.0,0.0
16W-FRATEL-----A,16WFRATEL3-----8,Hydro Run-of-river and poundage,2018,73905.0,0.192,1.0,0.0
14W-BFR-KW-----A,14W-BFR-TU-----Q,Hydro Run-of-river and poundage,2018,971371.0,0.645,1.0,0.0
45W000000000014V,45W000000000035N,Fossil Hard coal,2018,770398.0,0.236,1.0,768404000.0
46WPU0000000039I,46WGU00000000402,Hydro Water Reservoir,2018,496129.0,0.501,1.0,0.0
46WPU0000000039I,46WGU00000000410,Hydro Water Reservoir,2018,235878.0,0.267,1.0,0.0
46WPU00000000024,46WGU00000000135,Fossil Oil,2018,1270.0,0.001,1.0,1024670.0
49W000000000096H,49W000000000097F,Fossil Gas,2018,2364.0,0.002,0.97,1001740.0
14W-WGM-KW-----J,14W-WGM1-M1----5,Fossil Gas,2018,526168.0,0.143,1.0,194331000.0
14W-WGM-KW-----J,14W-WGM2-M1----X,Fossil Gas,2018,390303.0,0.107,1.0,144152000.0
48WSTN0000GDSTWE,48W00000GDSTW-14,Wind Onshore,2018,20772.0,0.265,0.689,0.0
43W-PLAV-HPP---J,43W-PLAV-HG4---U,Hydro Run-of-river and poundage,2018,182807.0,0.222,0.941,0.0
17W100P100P02667,17W100P100P0037M,Fossil Gas,2018,63993.0,0.038,0.936,38147400.0
14W-TZG-KW-----H,14W-TZG-TU-----X,Hydro Water Reservoir,2018,249540.0,0.142,1.0,0.0
11WD7GERS-X-KW-C,11WD7GERS-G-BLF3,Fossil Gas,2018,181.0,0.0,1.0,72979.2
11WD7GERS-X-KW-C,11WD7GERS-G-BLG1,Fossil Gas,2018,20070.0,0.006,1.0,8092220.0
11WD7GERS-X-KW-C,11WD7GERS-G-BLIY,Fossil Gas,2018,3151.0,0.001,1.0,1270480.0
11WD7GERS-X-KW-C,11WD7GERS5S-K1-J,Fossil Gas,2018,28118.0,0.029,1.0,16672300.0
11WD7GERS-X-KW-C,11WD7GERS1S-K2-7,Fossil Gas,2018,1958464.0,0.364,1.0,789653000.0
48WSTN0000GFLDW6,48W00000GFLDW-11,Wind Onshore,2018,68497.0,0.345,0.708,0.0
18WTAJO-12345-0U,18WGYG1-12345-A6,Hydro Water Reservoir,2018,48463.0,0.05,1.0,0.0
11WD2GKBB000334V,11WD2GKBK000335V,Fossil Gas,2018,1084352.0,0.275,1.0,437211000.0
11WD4GKM-2CD7--7,11W0-0000-0006-5,Fossil Hard coal,2018,2488545.0,0.411,1.0,2475180000.0
11WD4GKM-XCD0--3,11W0-0000-0004-B,Fossil Hard coal,2018,878355.0,0.411,1.0,955540000.0
11WD4GKM-2CD4--J,11W0-0000-0005-8,Fossil Hard coal,2018,3732904.0,0.411,1.0,3712850000.0
48WSTN0000GLNDOL,48W00000GLNDO-1G,Hydro Run-of-river and poundage,2018,128572.0,0.397,0.37,0.0
48WSTN0000GLOFWW,48W00000GLOFW-15,Wind Onshore,2018,43235.0,0.282,0.674,0.0
48WSTN0000GNFSWJ,48W00000GNFSW-1H,Wind Offshore,2018,276473.0,0.445,0.71,0.0
48WSTN0000GNFSWJ,48W00000GNFSW-2F,Wind Offshore,2018,178451.0,0.439,0.714,0.0
17W100P100P0211W,17W100P100P0128J,Nuclear,2018,9148661.0,0.799,0.998,0.0
17W100P100P0212U,17W100P100P0129H,Nuclear,2018,8062073.0,0.704,0.998,0.0
15WGONYU-----PP5,15WGONYUG1-CCGTG,Fossil Gas,2018,2337927.0,0.625,1.0,874385000.0
48WSTN0000GORDWB,48W00000GORDW-1D,Wind Onshore,2018,141791.0,0.374,0.619,0.0
12W-0000000846-2,12W-0000000207-8,Hydro Water Reservoir,2018,164597.0,0.201,0.915,0.0
48WSTN0000GRAINU,48W100000GRAI-6N,Fossil Gas,2018,1506063.0,0.786,0.481,584125000.0
48WSTN0000GRAINU,48W000000GRAI-7Y,Fossil Gas,2018,1720776.0,0.78,0.554,667401000.0
48WSTN0000GRAINU,48W000000GRAI-8W,Fossil Gas,2018,1171209.0,0.746,0.394,454252000.0
48WSTN000GRAI-GD,48W000000GRAI1GA,Fossil Gas,2018,180.0,0.059,0.012,112124.0
48WSTN000GRAI-GD,48W000000GRAI4G1,Fossil Gas,2018,191.0,0.114,0.007,118976.0
17W100P100P02756,17W100P100P0059C,Hydro Pumped Storage,2018,120445.0,0.091,0.993,0.0
17W100P100P02756,17W100P100P0058E,Hydro Pumped Storage,2018,377803.0,0.254,0.997,0.0
17W100P100P02756,17W100P100P0060R,Hydro Pumped Storage,2018,298862.0,0.218,0.997,0.0
17W100P100P02756,17W100P100P0062N,Hydro Pumped Storage,2018,341912.0,0.249,0.997,0.0
17W100P100P02756,17W100P100P0061P,Hydro Pumped Storage,2018,161984.0,0.123,0.993,0.0
17W100P100P02756,17W100P100P0063L,Hydro Pumped Storage,2018,90618.0,0.068,0.998,0.0
17W100P100P02756,17W100P100P0064J,Hydro Pumped Storage,2018,59559.0,0.045,0.997,0.0
17W100P100P02756,17W100P100P0065H,Hydro Pumped Storage,2018,143939.0,0.109,0.995,0.0
17W100P100P02756,17W100P100P0066F,Hydro Pumped Storage,2018,115727.0,0.087,0.998,0.0
17W100P100P02756,17W100P100P0067D,Hydro Pumped Storage,2018,105718.0,0.08,0.994,0.0
17W100P100P02756,17W100P100P0068B,Hydro Pumped Storage,2018,98435.0,0.074,0.994,0.0
17W100P100P02756,17W100P100P00699,Hydro Pumped Storage,2018,314172.0,0.229,0.998,0.0
17W100P100P0213S,17W100P100P0130W,Nuclear,2018,6530430.0,0.821,0.997,0.0
17W100P100P0214Q,17W100P100P0131U,Nuclear,2018,6113604.0,0.769,0.997,0.0
17W100P100P0215O,17W100P100P0132S,Nuclear,2018,5437126.0,0.684,0.997,0.0
17W100P100P0216M,17W100P100P0133Q,Nuclear,2018,6817139.0,0.858,0.997,0.0
17W100P100P0217K,17W100P100P0135M,Nuclear,2018,6250998.0,0.79,0.992,0.0
17W100P100P0218I,17W100P100P0136K,Nuclear,2018,3305351.0,0.418,0.992,0.0
47W000000000160R,47W0000000001024,Fossil Oil,2018,1863973.0,0.525,0.863,944413000.0
14W-BGS-KW-----Q,14W-BGS-TU-----5,Hydro Run-of-river and poundage,2018,1543135.0,0.601,1.0,0.0
48WSTN0000GRGBW9,48W00000GRGBW-1V,Wind Offshore,2018,465521.0,0.224,0.71,0.0
48WSTN0000GRGBW9,48W00000GRGBW-2T,Wind Offshore,2018,493394.0,0.472,0.714,0.0
48WSTN0000GRGBW9,48W00000GRGBW-3R,Wind Offshore,2018,482207.0,0.464,0.711,0.0
48WSTN0000GRIFWQ,48W10000GRIFW-1N,Wind Onshore,2018,125242.0,0.224,0.627,0.0
48WSTN0000GRIFWQ,48W00000GRIFW-2Y,Wind Onshore,2018,138040.0,0.24,0.645,0.0
48WSTN00000GRMOP,48W100000GRMO-1N,Fossil Gas,2018,878350.0,0.912,0.763,515868000.0
11WD2GHKW000296G,11WD2GROH000049H,Nuclear,2018,10340361.0,0.868,1.0,0.0
11WD8DRES5X---PZ,11WD8DRES5X----D,Fossil Gas,2018,1370225.0,0.602,1.0,563750000.0
18WGUA1-12345-0T,18WGUA1-12345-D3,Fossil Hard coal,2018,0.0,0.0,1.0,0.0
18WGUA2-12345-0J,18WGUA2-12345-DU,Fossil Hard coal,2018,421743.0,0.141,1.0,399523000.0
11WD7BRAU5G-KW-N,11WD7BRAU5G-GUDH,Fossil Gas,2018,621102.0,0.121,1.0,329511000.0
11WD7FUEH5GMEKW7,11WD7FUEH5GMERKA,Fossil Gas,2018,117393.0,0.125,0.975,48298800.0
11WD2BUKW000310A,11WD2BURG000145R,Fossil Gas,2018,231082.0,0.22,1.0,137018000.0
11WD7KRBG1K-KW-V,11WD7KRBG1KD7-CC,Nuclear,2018,9875300.0,0.875,1.0,0.0
48WSTN00000GYARR,48W000000GYAR-15,Fossil Gas,2018,894629.0,0.765,0.318,353654000.0
48WSTN0000GYMRWD,48W0000GYMRO-15O,Wind Offshore,2018,352506.0,0.423,0.643,0.0
48WSTN0000GYMRWD,48W0000GYMRO-17K,Wind Offshore,2018,355012.0,0.422,0.648,0.0
48WSTN0000GYMRWD,48W0000GYMRO-26J,Wind Offshore,2018,363582.0,0.433,0.647,0.0
48WSTN0000GYMRWD,48W0000GYMRO-28F,Wind Offshore,2018,370761.0,0.441,0.648,0.0
44W-K-LV-000000Q,44W-T-LV-1000086,Fossil Peat,2018,1390.0,0.001,1.0,
48WSTN0000HADHW8,48W00000HADHW-1J,Wind Onshore,2018,154957.0,0.212,0.641,0.0
11WD7GARE5XHAKW5,11WD7GARE5G-H45C,Fossil Gas,2018,0.0,0.0,0.255,0.0
11WD7BEEC5XHAKW5,11WD7BEEC5XHAM4I,Fossil Coal-derived gas,2018,456320.0,0.531,0.981,
11WD7BEEC5XHAKW5,11WD7BEEC5XHAM5G,Fossil Coal-derived gas,2018,1331763.0,0.685,0.986,
44W-T-YT-000001Q,44W-T-YT-100000L,Fossil Hard coal,2018,596372.0,0.648,1.0,745067000.0
44W-T-YT-000001Q,44W-T-YT-100001J,Fossil Hard coal,2018,651856.0,0.709,1.0,814385000.0
46WPU0000000029L,46WGU0000000025Z,Hydro Water Reservoir,2018,251313.0,0.261,1.0,0.0
46WPU0000000029L,46WGU0000000026X,Hydro Water Reservoir,2018,365575.0,0.379,1.0,0.0
46WPU0000000029L,46WGU0000000027V,Hydro Water Reservoir,2018,428635.0,0.288,1.0,0.0
46WPU0000000029L,46WGU0000000028T,Hydro Water Reservoir,2018,1379981.0,0.358,1.0,0.0
14W-TZH-KW-----7,14W-TZH-TU-----N,Hydro Pumped Storage,2018,427826.0,0.136,1.0,0.0
17W100P100P0238C,17W100P100P0023X,Fossil Hard coal,2018,916786.0,0.181,0.997,800566000.0
49W000000000045Y,49W000000000038V,Fossil Hard coal,2018,3316676.0,0.582,1.0,2629580000.0
49W000000000045Y,49W000000000039T,Fossil Hard coal,2018,2356623.0,0.611,1.0,1487810000.0
11WD7GARE5XHEKWQ,11WD7HERD2G-H6-X,Fossil Gas,2018,461476.0,0.132,0.94,172284000.0
22WHERDER0001288,22WHERDER000125E,Fossil Gas,2018,274731.0,0.2,0.997,115016000.0
22WHERDER0001288,22WHERDER000126C,Fossil Gas,2018,328394.0,0.241,0.997,137482000.0
22WHERDER0001288,22WHERDER000127A,Fossil Gas,2018,307983.0,0.211,0.997,128937000.0
11WD7HERN2S--KWU,11WD7HERN2S--4-X,Fossil Hard coal,2018,1245887.0,0.311,0.994,1314300000.0
29WHERONTHE---ID,29WGU-HERON1---C,Fossil Gas,2018,241.0,0.001,0.997,138072.0
29WHERONTHE--IIU,29WGU-HERON2---7,Fossil Gas,2018,212.0,0.0,0.997,121458.0
29WHERONTHE-IIIS,29WGU-HERON3---2,Fossil Gas,2018,192.0,0.0,0.997,110000.0
29WHERON-CC----5,29WGU-HERON-CC-5,Fossil Gas,2018,1485105.0,0.403,0.997,541442000.0
11WD2HEKW000297X,11WD2HEY40000638,Fossil Hard coal,2018,1913967.0,0.25,1.0,1708440000.0
48WSTN0000HEYM1P,48W000000HEYM11C,Nuclear,2018,2993024.0,0.727,0.705,0.0
48WSTN0000HEYM1P,48W000000HEYM12A,Nuclear,2018,3130304.0,0.754,0.711,0.0
48WSTN0000HEYM2N,48W000000HEYM27Y,Nuclear,2018,3034313.0,0.901,0.572,0.0
48WSTN0000HEYM2N,48W000000HEYM28W,Nuclear,2018,4102691.0,0.934,0.746,0.0
48WSTN00000HINB5,48W000000HINB-77,Nuclear,2018,3026424.0,0.689,0.716,0.0
48WSTN00000HINB5,48W000000HINB-85,Nuclear,2018,2557809.0,0.691,0.603,0.0
11WD4AL1KU1-S--E,11WD4AL1U1C2---O,Fossil Hard coal,2018,1123306.0,0.382,1.0,1117270000.0
11WD4HLBR1CS---A,11WD4HLBR1C7---4,Fossil Hard coal,2018,2860653.0,0.42,1.0,2620660000.0
11WD7RHAU5G-3--3,11WD7RHAU5GKW3B5,Fossil Gas,2018,816198.0,0.398,1.0,335807000.0
11WD8KLIN5X----0,11WD8KLIN5G--13E,Fossil Brown coal/Lignite,2018,608271.0,0.423,1.0,759578000.0
11WD8LICH5G----1,11WD8LICH5G---1Y,Fossil Gas,2018,222243.0,0.176,1.0,194801000.0
11WD8LICH5G----1,11WD8LICH5G---3U,Fossil Gas,2018,0.0,0.0,0.329,0.0
11WD8MITT5G----0,11WD8MITT5GGUD-8,Fossil Gas,2018,1925448.0,0.495,1.0,808688000.0
11WD8MOOR1C----G,11WD8MOOR1C---AV,Fossil Hard coal,2018,4011028.0,0.572,1.0,3405660000.0
11WD8MOOR1C----G,11WD8MOOR1C---BT,Fossil Hard coal,2018,3733684.0,0.533,1.0,3170170000.0
11WD8LEIP5X----6,11WD8LEIP5X----6,Fossil Gas,2018,338131.0,0.231,1.0,139117000.0
11WD8REUT5X----M,11WD8REUT5X---CX,Fossil Hard coal,2018,203048.0,0.187,1.0,243742000.0
11WD8REUW1C----4,11WD8REUW1C---DD,Fossil Hard coal,2018,942466.0,0.382,1.0,1025290000.0
11WD8REUW1C----4,11WD8REUW1C---EB,Fossil Hard coal,2018,1066516.0,0.432,1.0,1160240000.0
11WD8TIEF5X----V,11WD8TIEF5C----9,Fossil Gas,2018,898866.0,0.543,1.0,549125000.0
11WD8TIEF5X----V,11WD8TIEF5G-GUDI,Fossil Gas,2018,268827.0,0.242,1.0,112907000.0
11WD8WED15C----Q,11WD8WED15C---1M,Fossil Hard coal,2018,396848.0,0.338,1.0,511669000.0
11WD8WED15C----Q,11WD8WED15C---2K,Fossil Hard coal,2018,523725.0,0.515,1.0,675256000.0
11WD2WBWK000317H,11WD2WBW1000039N,Fossil Hard coal,2018,804117.0,0.668,0.992,1036770000.0
11WD2WBWK000317H,11WD2WBW2000040U,Fossil Hard coal,2018,770837.0,0.64,0.992,993866000.0
48WSTN0000HMGTOR,48W00000HMGTO-10,Wind Offshore,2018,305260.0,0.493,0.654,0.0
45W000000000023U,45W000000000047G,Wind Offshore,2018,419708.0,0.299,1.0,0.0
45W000000000024S,45W000000000048E,Wind Offshore,2018,870427.0,0.475,1.0,0.0
48WSTN0000HRSTWC,48W00000HRSTW-19,Wind Onshore,2018,174487.0,0.246,0.643,0.0
48WSTN00000HRTL5,48W000000HRTL-16,Nuclear,2018,2639511.0,0.88,0.514,0.0
48WSTN00000HRTL5,48W000000HRTL-24,Nuclear,2018,3396841.0,0.863,0.675,0.0
11WD7HUCK2G--KWR,11WD7HUCK2G--A-C,Fossil Coal-derived gas,2018,1183941.0,0.451,1.0,
11WD7HUCK2G--KWR,11WD7HUCK2G--B-9,Fossil Coal-derived gas,2018,787898.0,0.3,1.0,
48WSTN00000HUMR2,48W100000HUMR-1N,Fossil Gas,2018,5769319.0,0.695,0.764,2280660000.0
48WSTN00000HUNBV,48W000000HUNB-79,Nuclear,2018,668161.0,0.727,0.159,0.0
48WSTN00000HUNBV,48W000000HUNB-87,Nuclear,2018,2326296.0,0.753,0.534,0.0
11WD2HUKW000298J,11WD2HUNT0000644,Fossil Gas,2018,25571.0,0.009,1.0,13932700.0
47W000000000173I,47W000000000095C,Fossil Gas,2018,1055615.0,0.406,0.863,
47W000000000173I,47W0000000000986,Fossil Gas,2018,1258428.0,0.416,0.863,
11WD7IBBE2S--KW6,11WD7IBBE2S--B-P,Fossil Hard coal,2018,3198806.0,0.462,1.0,3093250000.0
30W-CET-IERN---J,30WELCEIERN1---E,Fossil Gas,2018,65524.0,0.08,0.997,42687800.0
30W-CET-IERN---J,30WELCEIERN2---9,Fossil Gas,2018,0.0,0.0,0.997,0.0
30W-CET-IERN---J,30WELCEIERN3---4,Fossil Gas,2018,0.0,0.0,0.997,0.0
30W-CET-IERN---J,30WELCENIERN4--M,Fossil Gas,2018,231897.0,0.283,0.997,151077000.0
30W-CET-IERN---J,30WELCEIERN5---V,Fossil Gas,2018,466173.0,0.284,0.997,276907000.0
30W-CET-IERN---J,30WELCEIERN6---Q,Fossil Gas,2018,324811.0,0.198,0.997,192938000.0
49W000000000046W,49W000000000021B,Fossil Gas,2018,933050.0,0.74,1.0,486621000.0
11WD8SCHW5X----D,11WD8SCHW5X---19,Fossil Oil,2018,648314.0,0.633,1.0,824994000.0
11WD8SCHW5X----D,11WD8SCHW5X---27,Fossil Oil,2018,811025.0,0.791,1.0,1032050000.0
29WILARIONAS---X,29WGU-ILARIONAS4,Hydro Water Reservoir,2018,310194.0,0.231,0.997,0.0
47W000000000240T,47W000000000218M,Geothermal,2018,111072.0,0.979,0.863,
48WSTN00000INDQH,48W000000INDQ-19,Fossil Gas,2018,433.0,0.103,0.003,261787.0
22WINESCO000149P,22WINESCO150149P,Fossil Gas,2018,698564.0,0.6,1.0,280756000.0
11WD2INGO0001783,11WD2ING3000058X,Fossil Oil,2018,3750.0,0.001,1.0,4771960.0
11WD2INGO0001783,11WD2ING4000059N,Fossil Oil,2018,3617.0,0.001,1.0,4602710.0
47W000000000243N,47W000000000228J,Fossil Oil,2018,836.0,0.001,0.986,635360.0
11WD2IRSC000179N,11WD2IRG30000606,Fossil Gas,2018,4127.0,0.001,1.0,2311120.0
11WD2IRSC000179N,11WD2IRG4000061X,Fossil Gas,2018,6768.0,0.001,1.0,2480780.0
11WD2IRSC000179N,11WD2IRG5000062N,Fossil Gas,2018,13140.0,0.002,1.0,4905600.0
30W-CET-ISAL---X,30WCRAIISAL7---D,Fossil Brown coal/Lignite,2018,1757348.0,0.671,0.997,1845840000.0
30W-CET-ISAL---X,30WCRAIISAL8---8,Fossil Brown coal/Lignite,2018,657376.0,0.255,0.997,690477000.0
11WD2ISKW000299Q,11WD2ISAR000122A,Nuclear,2018,11477203.0,0.929,1.0,0.0
19W0000000000636,19W0000000000652,Fossil Hard coal,2018,744739.0,0.38,0.995,768571000.0
19W0000000000636,19W0000000000660,Fossil Hard coal,2018,761727.0,0.39,0.992,786102000.0
19W0000000000636,19W0000000000644,Fossil Hard coal,2018,803539.0,0.41,0.995,829252000.0
19W0000000000636,19W000000000067Z,Fossil Hard coal,2018,887380.0,0.453,0.995,915776000.0
19W0000000000636,19W000000000068X,Fossil Hard coal,2018,818888.0,0.427,0.995,845092000.0
19W0000000000636,19W000000000069V,Fossil Hard coal,2018,487428.0,0.249,0.995,503026000.0
18WTAJO-12345-0U,18WJMO1-12345-AN,Hydro Water Reservoir,2018,213823.0,0.103,1.0,0.0
18WTAJO-12345-0U,18WJMO2-12345-AD,Hydro Water Reservoir,2018,256572.0,0.123,1.0,0.0
18WTAJO-12345-0U,18WJMO3-12345-A3,Hydro Water Reservoir,2018,329499.0,0.157,1.0,0.0
18WTAJO-12345-0U,18WJMO4-12345-AU,Hydro Water Reservoir,2018,279841.0,0.134,1.0,0.0
14W-TKH-KW-----O,14W-TKH-TU-----3,Hydro Water Reservoir,2018,594047.0,0.261,1.0,0.0
14W-TKO-KW-----S,14W-TKO-TU-----7,Hydro Pumped Storage,2018,218697.0,0.221,1.0,0.0
14W-TKS-KW-----P,14W-TKS-TU-----4,Hydro Water Reservoir,2018,467127.0,0.444,1.0,0.0
29WAISKARDIAI--I,29WGU-KARDIAI--4,Fossil Brown coal/Lignite,2018,713764.0,0.3,0.997,1153440000.0
29WAISKARDIAII-Z,29WGU-KARDIAII-L,Fossil Brown coal/Lignite,2018,853942.0,0.361,0.997,1379970000.0
29WAISKARDIAIIIY,29WGU-KARDIAIIIK,Fossil Brown coal/Lignite,2018,930671.0,0.38,0.997,1450250000.0
29WAISKARDIAIV-X,29WGU-KARDIAIV-J,Fossil Brown coal/Lignite,2018,1117085.0,0.457,0.997,1740740000.0
46WPU0000000005Z,46WGU0000000017Y,Fossil Oil,2018,1524.0,,1.0,1348590.0
46WPU0000000005Z,46WGU0000000018W,Fossil Oil,2018,4730.0,0.002,1.0,3604260.0
46WPU0000000005Z,46WGU0000000019U,Fossil Oil,2018,2968.0,0.001,1.0,2261620.0
19W0000000000741,19W0000000000709,Fossil Hard coal,2018,390453.0,0.448,0.995,474902000.0
19W0000000000741,19W0000000000717,Fossil Hard coal,2018,352662.0,0.362,0.992,428938000.0
29WYISKASTRAKI-M,29WGU-KASTRAKI-O,Hydro Water Reservoir,2018,753206.0,0.269,0.997,0.0
19W000000000076Y,19W000000000077W,Fossil Hard coal,2018,901452.0,0.771,0.989,930298000.0
44W-T-YT-000002O,44W-T-YT-100022B,Biomass,2018,293659.0,0.268,1.0,
48WSTN00000KEAD4,48W000000KEAD-15,Fossil Gas,2018,2080082.0,0.693,0.448,822272000.0
48WSTN000KEADGT6,48W0000KEADGT-3O,Fossil Gas,2018,147.0,0.094,0.006,68675.7
44W-T-YT-000003M,44W-T-YT-1000239,Fossil Peat,2018,515983.0,0.31,1.0,
12W-0000000056-1,12W-0000000945-0,Nuclear,2018,7409849.0,0.906,0.915,0.0
15WKELENF----PP8,15WKFGT------GT5,Fossil Gas,2018,304059.0,0.278,1.0,133495000.0
41W2128003453ELI,41WKHAE-----HA1Q,Hydro Pumped Storage,2018,212051.0,0.11,0.98,0.0
41W2128003453ELI,41WKHAE-----HA2O,Hydro Pumped Storage,2018,110388.0,0.057,0.98,0.0
41W2128003453ELI,41WKHAE-----HA3M,Hydro Pumped Storage,2018,112536.0,0.058,0.98,0.0
41W2128003453ELI,41WKHAE-----HA4K,Hydro Pumped Storage,2018,105850.0,0.055,0.98,0.0
11WD2KIKW000301W,11WD2KIEL000050P,Fossil Hard coal,2018,1154932.0,0.409,0.997,1218350000.0
48WSTN0000KILBWA,48W00000KILBW-1W,Wind Onshore,2018,128659.0,0.329,0.667,0.0
48WSTN000KILLPG5,48W0000KILLPG-1Q,Fossil Gas,2018,21743.0,0.177,0.028,8938980.0
48WSTN000KILLPG5,48W0000KILLPG-2O,Fossil Gas,2018,12282.0,0.2,0.014,5049380.0
47W000000000156I,47W0000000001121,Fossil Oil,2018,383391.0,0.186,0.986,302112000.0
47W000000000156I,47W000000000114Y,Fossil Oil,2018,240168.0,0.117,0.986,189252000.0
47W000000000156I,47W000000000224R,Fossil Oil,2018,39.0,0.0,0.986,35688.8
47W000000000156I,47W000000000225P,Fossil Oil,2018,48.0,0.0,0.986,43924.6
47W000000000156I,47W000000000222V,Fossil Oil,2018,1492.0,0.004,0.986,1322660.0
47W000000000156I,47W000000000223T,Fossil Oil,2018,852.0,0.002,0.986,755298.0
15WKISP------PP6,15WKISPEST-CCGTY,Fossil Gas,2018,412516.0,0.432,1.0,170024000.0
12W-0000000057-Z,12W-0000000946-Y,Nuclear,2018,2673178.0,0.882,0.915,0.0
11WD4GKNK1S----S,11WD4GKNK1N-GESZ,Nuclear,2018,9034841.0,0.781,1.0,0.0
11WD4KKP21N-S--O,11WD4KKP21N2---E,Nuclear,2018,10322871.0,0.841,1.0,0.0
48WSTN0000KLGLWM,48W00000KLGLW-1S,Wind Onshore,2018,469138.0,0.351,0.668,0.0
48WSTN000KLYN-A4,48W0000KLYN-A-1G,Fossil Gas,2018,0.0,0.0,0.003,0.0
11WD7BISC5GKW23O,11WD7BISC5GKW2-W,Fossil Gas,2018,6272.0,0.002,0.984,2634240.0
11WD7BISC5GKW23O,11WD7BISC5GKW3-T,Fossil Gas,2018,1165917.0,0.302,0.981,435276000.0
11WD7KWKN----KW1,11WD7KWKN-KW-EEN,Fossil Gas,2018,437007.0,0.064,1.0,163149000.0
11WD7KWKN1GBL203,11WD7KWKN-20-EEW,Fossil Gas,2018,890621.0,0.239,1.0,332498000.0
47W000000000242P,47W000000000227L,Fossil Gas,2018,1072.0,0.01,0.986,
11WD7KOEP2P--KWG,11WD7KOEP2P--5-G,Hydro Pumped Storage,2018,102917.0,0.073,1.0,0.0
29WAISKOMOTIN-IO,29WGU-KOMOTIN-IA,Fossil Gas,2018,1662756.0,0.4,0.997,694616000.0
11WD43VIWXHOILLM,11WD43KOP2HM1--L,Hydro Pumped Storage,2018,178558.0,0.116,1.0,0.0
11WD43VIWXHOILLM,11WD43KOP2HM2--H,Hydro Pumped Storage,2018,178865.0,0.117,1.0,0.0
11WD43VIWXHOILLM,11WD43KOP2HM3--D,Hydro Pumped Storage,2018,187164.0,0.122,1.0,0.0
29WKORINTHOSPWR6,29WGU-KORITHPWR3,Fossil Gas,2018,1993337.0,0.527,0.997,768661000.0
19W000000000095U,19W000000000098O,Fossil Hard coal,2018,1196649.0,0.602,0.995,1164370000.0
19W000000000095U,19W000000000096S,Fossil Hard coal,2018,1255668.0,0.632,0.995,1221800000.0
19W000000000095U,19W000000000099M,Fossil Hard coal,2018,1107810.0,0.565,0.995,1077930000.0
19W000000000095U,19W000000000100Q,Fossil Hard coal,2018,1100161.0,0.554,0.995,1070490000.0
19W000000000095U,19W000000000101O,Fossil Hard coal,2018,1178759.0,0.593,0.995,1146970000.0
19W000000000095U,19W000000000097Q,Fossil Hard coal,2018,952532.0,0.48,0.995,926841000.0
19W000000000095U,19W000000000102M,Fossil Hard coal,2018,1090093.0,0.549,0.995,1060690000.0
19W000000000095U,19W000000000103K,Fossil Hard coal,2018,1238211.0,0.623,0.995,1204810000.0
19W000000000104I,19W0000000002329,Fossil Hard coal,2018,24050.0,0.005,0.995,21001200.0
19W000000000104I,19W000000000105G,Fossil Hard coal,2018,1359420.0,0.279,0.995,1187090000.0
19W000000000104I,19W000000000278M,Fossil Hard coal,2018,5304772.0,0.566,0.995,5161690000.0
12W-0000000105-J,12W-0000000007-I,Hydro Water Reservoir,2018,816542.0,0.3,0.915,0.0
11WD8ROST1C---P5,11WD8ROST1C----K,Fossil Hard coal,2018,2179273.0,0.484,1.0,1850360000.0
11WD4SAEK2HS---S,11WD4SAEK2HD4--9,Hydro Pumped Storage,2018,249515.0,0.158,1.0,0.0
14WENERGIE--WT02,14WENERGIEAGWT4S,Fossil Gas,2018,685234.0,0.196,1.0,253080000.0
11WD4WALK5G----E,11WD4WALK5OGTD-F,Fossil Oil,2018,23218.0,0.019,1.0,19986600.0
11WD4WEHR1HS---G,11WD4WEHR1HD4--Y,Hydro Pumped Storage,2018,620402.0,0.156,1.0,0.0
11WD4SWSW5HD4--R,11WD4WITZ5H-SD4C,Hydro Pumped Storage,2018,83563.0,0.087,1.0,0.0
19W0000000000806,19W0000000000830,Fossil Hard coal,2018,167542.0,0.164,0.995,196752000.0
19W0000000000806,19W000000000086V,Fossil Hard coal,2018,565287.0,0.542,1.0,663842000.0
19W0000000000806,19W000000000089P,Fossil Hard coal,2018,309789.0,0.321,1.0,363799000.0
19W0000000000806,19W000000000093Y,Fossil Hard coal,2018,393906.0,0.45,1.0,479102000.0
29WYISKREMASTONE,29WGU-KREMASTONG,Hydro Water Reservoir,2018,1043201.0,0.273,0.997,0.0
44W-T-LV-000002P,44W-T-LV-100003G,Fossil Hard coal,2018,0.0,0.0,1.0,0.0
44W-T-LV-000002P,44W-T-LV-100004E,Fossil Hard coal,2018,0.0,0.0,1.0,0.0
41W8538227475ELN,41WKTE------TG2V,Fossil Gas,2018,510.0,0.001,0.98,
46WPU0000000023X,46WGU00000000054,Fossil Oil,2018,24262.0,0.015,1.0,28937200.0
46WPU0000000023X,46WGU00000000062,Fossil Oil,2018,378585.0,0.333,1.0,451537000.0
